mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__penalty,param_clf__solver,param_preproc__n_features_to_select,param_preproc__step,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
1.7953059673309326,0.10728182818542573,0.010651969909667968,0.001640740680210745,0.95,l2,lbfgs,100,2,"{'clf__C': 0.95, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.0373857498168944,0.2093309221578391,0.012184953689575196,0.003254641582901774,0.95,l2,lbfgs,110,1,"{'clf__C': 0.95, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.3005098342895507,0.11889062194705162,0.010970830917358398,0.0028203464181991633,0.95,l2,lbfgs,110,2,"{'clf__C': 0.95, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.1335164070129395,0.08406382421071068,0.008943271636962891,0.0010421949042832012,0.95,l2,lbfgs,120,1,"{'clf__C': 0.95, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.699635124206543,0.05282183679307141,0.009686994552612304,0.0005439847330833458,0.95,l2,lbfgs,120,2,"{'clf__C': 0.95, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.9294363498687743,0.16956424627386354,0.010176515579223633,0.0020350481164524504,0.99,l2,lbfgs,100,1,"{'clf__C': 0.99, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.6491152763366699,0.1699357583662053,0.009766817092895508,0.002464267514475959,0.99,l2,lbfgs,100,2,"{'clf__C': 0.99, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.879389190673828,0.0990144222400383,0.009179258346557617,0.0012522738501470072,0.99,l2,lbfgs,110,1,"{'clf__C': 0.99, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.0572404384613037,0.04859772745779788,0.008849763870239257,0.0004860791687763378,0.99,l2,lbfgs,110,2,"{'clf__C': 0.99, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.1375580787658692,0.06835850011157138,0.009099292755126952,0.0013585765991884049,0.99,l2,lbfgs,120,1,"{'clf__C': 0.99, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.7004672050476074,0.05646435132962609,0.009454917907714844,0.0012140933417448627,0.99,l2,lbfgs,120,2,"{'clf__C': 0.99, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.115477180480957,0.3232972098192869,0.009079980850219726,0.0014476848794983412,1.0,l2,lbfgs,100,1,"{'clf__C': 1.0, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.476310634613037,0.0667740443560231,0.008366107940673828,0.0008130669921525152,1.0,l2,lbfgs,100,2,"{'clf__C': 1.0, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.8177457809448243,0.07178445605172379,0.009288883209228516,0.0012668954230167016,1.0,l2,lbfgs,110,1,"{'clf__C': 1.0, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.0152052402496339,0.046634094634629863,0.008821725845336914,0.0006943744546129942,1.0,l2,lbfgs,110,2,"{'clf__C': 1.0, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.0676374912261963,0.02734835145453886,0.008891105651855469,0.0006358418695579207,1.0,l2,lbfgs,120,1,"{'clf__C': 1.0, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.651552677154541,0.026403338515195617,0.008465051651000977,0.0006458518596541598,1.0,l2,lbfgs,120,2,"{'clf__C': 1.0, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
